GEO_ID,FIPS,Census Tract,Parish,Total Population,Median Home Value,% Medicaid/Public Insurance,Median Family Income,Poverty Rate (%),Labor Force Participation (%),Unemployment Rate (%),HS Degree or More (%),Bachelor's Degree or More (%),Broadband Internet (%),Disability Population (%)
1400000US22109001303,22109001303,13.03,Terrebonne Parish,2265,178300,100,47392,12.2,47.1,0.5,76.9,5.1,77.9,12.2
1400000US22109001400,22109001400,14,Terrebonne Parish,3208,168200,94.9,73260,17.6,43.1,3.7,75.4,11.9,70.3,11.5
1400000US22109001501,22109001501,15.01,Terrebonne Parish,2770,307900,100,121702,3.7,74.2,0,94.1,46.3,93.4,7.3
1400000US22109001502,22109001502,15.02,Terrebonne Parish,4711,247100,100,100089,6.9,60.2,1.5,88.6,28.4,79.8,15.6
1400000US22109001600,22109001600,16,Terrebonne Parish,1749,159900,100,37426,22.2,44.1,10.5,73.5,1.7,52.1,17.4
1400000US22109001701,22109001701,17.01,Terrebonne Parish,1982,584000,100,111406,3.7,59.8,0.4,94.8,38.5,86.4,9.2
1400000US22109001702,22109001702,17.02,Terrebonne Parish,5534,412400,97,91168,8.7,62.3,0.9,99,39.1,79.2,10.1
1400000US22109001703,22109001703,17.03,Terrebonne Parish,4931,363100,100,104338,11.5,60.2,1.3,93.3,42.3,76.6,10.6
1400000US22109990000,22109990000,9900,Terrebonne Parish,0,-,-,-,-,,,-,-,,-
1400000US22111960100,22111960100,9601,Union Parish,3713,88600,100,34420,32.6,38.2,12.6,82.3,17.6,42.2,16.4
1400000US22111960200,22111960200,9602,Union Parish,3140,68800,100,25873,43,55,6.7,80.4,6.6,27.3,16.1
1400000US22111960300,22111960300,9603,Union Parish,2897,107400,100,36379,21.8,39.8,2.3,88.9,18.5,14.1,23.6
1400000US22111960400,22111960400,9604,Union Parish,2984,79500,100,26635,29.5,39.7,5.1,85.3,8.9,40.2,20
1400000US22111960500,22111960500,9605,Union Parish,4160,184400,100,85500,11.6,62,2.1,93.6,16.3,39.3,11.6
1400000US22111960600,22111960600,9606,Union Parish,3927,173800,100,62750,19,55,4.6,91.3,19.2,17.4,11.4
1400000US22113950101,22113950101,9501.01,Vermilion Parish,4647,233100,100,89167,12.7,62.2,2.9,84.5,24.2,88.3,13.4
1400000US22113950102,22113950102,9501.02,Vermilion Parish,2600,212600,100,89554,19,59.5,3.3,95.4,27.8,77.6,5.3
1400000US22113950103,22113950103,9501.03,Vermilion Parish,3806,224100,100,70838,14.6,59,3.4,89.1,17.4,53,13.6
1400000US22113950201,22113950201,9502.01,Vermilion Parish,2232,115700,100,64000,24.2,56.1,4,89.4,15,50.2,8.9
1400000US22113950202,22113950202,9502.02,Vermilion Parish,2617,86600,100,36652,25.9,38.1,15,81.6,9.8,44.2,31.6
1400000US22113950400,22113950400,9504,Vermilion Parish,4595,154800,100,43523,27.9,51.3,7.9,81.5,10.2,67,20
1400000US22113950500,22113950500,9505,Vermilion Parish,5978,194300,100,80719,6.8,61.4,2.5,90.2,24.6,72.5,13.3
1400000US22113950600,22113950600,9506,Vermilion Parish,3464,117300,100,56081,16.6,56.7,4.6,85.4,18.1,79.1,19.8
1400000US22113950700,22113950700,9507,Vermilion Parish,3590,158500,100,31802,43.4,59.5,3.4,78.5,14.3,46.1,19.3
1400000US22113950800,22113950800,9508,Vermilion Parish,4126,71100,100,25073,35.2,54.7,7,74.7,5.5,60.9,27.3
1400000US22113950901,22113950901,9509.01,Vermilion Parish,2377,170600,100,66250,13.1,55.7,0.9,80.5,19.2,58.5,18.8
1400000US22113950903,22113950903,9509.03,Vermilion Parish,3188,188100,100,49383,17.6,62.3,12,75.4,26.8,66.5,22
1400000US22113950904,22113950904,9509.04,Vermilion Parish,4879,185400,100,97000,16,60.6,5.6,90,17.5,76.6,15.8
1400000US22113951001,22113951001,9510.01,Vermilion Parish,4150,160200,100,55553,14.4,63,4.5,84.9,23.5,79.6,14.4
1400000US22113951002,22113951002,9510.02,Vermilion Parish,3724,131500,100,58654,18.3,50.1,6.3,83.9,9.5,58.9,22.3
1400000US22113951100,22113951100,9511,Vermilion Parish,1150,114400,98.4,40677,26.8,50.5,1,71.8,13,44.8,30.9
1400000US22113990000,22113990000,9900,Vermilion Parish,0,-,-,-,-,,,-,-,,-
1400000US22115950100,22115950100,9501,Vernon Parish,5123,191000,100,64719,17.7,53.4,2.4,89.3,19.2,33.7,25.3
1400000US22115950200,22115950200,9502,Vernon Parish,4730,148300,100,62279,20.7,53.4,3.2,88,16.2,42.8,27.2
1400000US22115950301,22115950301,9503.01,Vernon Parish,3262,233000,100,59205,11.6,47,1.2,86.4,19.2,37.2,27.7
1400000US22115950302,22115950302,9503.02,Vernon Parish,975,-,100,-,23.2,40.9,8.7,92.3,11.3,28.3,30.4
1400000US22115950400,22115950400,9504,Vernon Parish,3239,134600,100,36422,36.8,55.8,8.9,85.4,20.6,56.8,26.6
1400000US22115950501,22115950501,9505.01,Vernon Parish,2830,114700,100,49243,25,60,9.2,86.9,19.6,65,28.7
1400000US22115950502,22115950502,9505.02,Vernon Parish,2268,133400,100,52396,20.3,62.1,15.4,87.6,14.5,62.1,22
1400000US22115950600,22115950600,9506,Vernon Parish,3271,136900,100,60357,18.4,62.9,9.2,85.9,20.5,64.2,24.8
1400000US22115950701,22115950701,9507.01,Vernon Parish,1690,250000,-,96736,20,91,3.3,99.3,27,92.2,18.8
1400000US22115950702,22115950702,9507.02,Vernon Parish,2609,-,-,65313,12.2,75.1,6.6,92.7,31.6,93.5,8.1
1400000US22115950703,22115950703,9507.03,Vernon Parish,2389,-,-,47588,12.1,78.8,12.7,97.5,14.6,89.6,16.8
1400000US22115950704,22115950704,9507.04,Vernon Parish,4076,-,-,63050,13.8,70.9,3,98.2,36.3,85.9,8.1
1400000US22115950801,22115950801,9508.01,Vernon Parish,2334,108100,100,60781,22.1,57.7,0.2,84.2,15.3,44,21.9
1400000US22115950802,22115950802,9508.02,Vernon Parish,1330,55900,100,39435,21.4,41.8,0,86.9,13.6,28.6,24.2
1400000US22115950901,22115950901,9509.01,Vernon Parish,2608,163100,100,56058,23.8,55.2,7.8,87,15.1,51.2,24
1400000US22115950902,22115950902,9509.02,Vernon Parish,4383,204900,100,75476,11.3,60.8,3.6,89.6,20,52.3,23.3
1400000US22117950101,22117950101,9501.01,Washington Parish,3560,150600,100,29474,35.7,26.4,9.6,72.6,8.5,39.7,26.7
1400000US22117950102,22117950102,9501.02,Washington Parish,4326,134900,100,37723,32.2,43.6,11.4,84.5,12.1,21.4,25.8
1400000US22117950201,22117950201,9502.01,Washington Parish,3431,185700,100,51538,28,61.2,10.7,83.9,16.2,20.1,25.9
1400000US22117950202,22117950202,9502.02,Washington Parish,2890,157000,100,63879,19.5,64,6.1,88.1,10.3,31.6,22.5
1400000US22117950300,22117950300,9503,Washington Parish,4543,157500,100,46439,28.1,62.9,9.7,86.1,12.1,39.7,19.1
1400000US22117950400,22117950400,9504,Washington Parish,4126,184700,100,67158,18.6,52.5,2.3,86.7,20.3,44,26.5
1400000US22117950501,22117950501,9505.01,Washington Parish,2622,230400,100,53883,12.5,52.7,5,90.5,17.9,34.3,23.3
1400000US22117950502,22117950502,9505.02,Washington Parish,2864,149600,100,36909,22,34.8,9.9,84.2,7.2,47.4,29.3
1400000US22117950600,22117950600,9506,Washington Parish,4503,176300,100,49398,15.9,48.4,9.3,81.4,9.7,28.3,33.6
1400000US22117950700,22117950700,9507,Washington Parish,5258,116400,100,30711,44.8,54.4,17.8,87.2,9.5,41.6,24.3
1400000US22117950800,22117950800,9508,Washington Parish,3215,138200,100,47264,25.9,53.2,8.8,84.4,14.2,58.8,23.2
1400000US22117950900,22117950900,9509,Washington Parish,950,81400,100,23472,46.1,37.8,8.6,82.3,3.5,65.3,24.5
1400000US22117951000,22117951000,9510,Washington Parish,2832,113700,100,47237,18.2,46.9,15.4,85.7,21.4,52.4,23.9
1400000US22119031100,22119031100,311,Webster Parish,1636,82500,100,77813,9.2,60.1,14.6,92.4,30.4,43.2,11.8
1400000US22119031200,22119031200,312,Webster Parish,2240,83400,100,29150,35.3,39.6,11,75.6,12.5,55.6,29
1400000US22119031300,22119031300,313,Webster Parish,4385,99800,100,41723,23.7,47.2,9.3,84.1,10.2,63.5,23.5
1400000US22119031400,22119031400,314,Webster Parish,2443,111800,100,46458,18.6,51.9,4.1,89.8,11.2,51.1,18.6
1400000US22119031501,22119031501,315.01,Webster Parish,3381,88000,100,46055,18.3,53.2,5.5,89.9,10.6,37.6,14.4
1400000US22119031502,22119031502,315.02,Webster Parish,2132,94100,100,27331,31.9,29.8,4.7,75.9,5.5,11.4,22.3
1400000US22119031600,22119031600,316,Webster Parish,2659,220200,100,65550,6.6,58.6,0.7,87.1,18.2,30.5,17.2
1400000US22119031700,22119031700,317,Webster Parish,2052,97100,100,26750,39.9,45.7,3.5,73.1,6.8,28.7,22.1
1400000US22119031800,22119031800,318,Webster Parish,2573,100700,100,33642,35,48.6,6.4,89.1,13.8,37.6,12.2
1400000US22119031900,22119031900,319,Webster Parish,2221,69800,100,26563,53.8,39.6,4,79.9,12.7,42.5,17.7
1400000US22119032000,22119032000,320,Webster Parish,3871,152400,100,55000,22.4,56.2,0.4,93.4,21.3,54.2,12.8
1400000US22119032101,22119032101,321.01,Webster Parish,3359,124300,100,42338,20.2,50.5,2.4,91.1,10.2,29.3,12.4
1400000US22119032102,22119032102,321.02,Webster Parish,2868,137800,100,49313,22.7,53.7,5.7,88.9,14,21.8,15.2
1400000US22121020100,22121020100,201,West Baton Rouge Parish,4023,181900,100,57206,21.9,59,6.9,92.5,16.7,62.2,22.9
1400000US22121020200,22121020200,202,West Baton Rouge Parish,3349,-,100,76793,18.5,51.8,2.3,74,9.8,56,9.2
1400000US22121020301,22121020301,203.01,West Baton Rouge Parish,4137,238600,100,82007,22.3,58,22.7,75.2,18.2,48,13.7
1400000US22121020302,22121020302,203.02,West Baton Rouge Parish,2433,295100,100,82534,7.5,65.3,2.4,94.4,30.1,68.4,22.9
1400000US22121020401,22121020401,204.01,West Baton Rouge Parish,5233,250900,100,98243,2.8,59,6.9,99.3,17.6,84.7,13.1
1400000US22121020402,22121020402,204.02,West Baton Rouge Parish,8799,249400,100,109284,3.3,76.6,4.5,95.3,36,86,9.9
1400000US22123000100,22123000100,1,West Carroll Parish,3530,98000,100,41875,21.9,51.2,6.5,79.9,14.2,37.4,21.5
1400000US22123000200,22123000200,2,West Carroll Parish,3525,96000,88.7,50958,17.7,54.2,3.6,83.6,16.6,25.6,18.3
1400000US22123000300,22123000300,3,West Carroll Parish,2409,85400,100,52176,14.8,48.5,8.1,81.9,15,48.5,23
1400000US22125951703,22125951703,9517.03,West Feliciana Parish,0,-,-,-,-,,,-,-,,-
1400000US22125951704,22125951704,9517.04,West Feliciana Parish,1362,227900,100,72139,18.5,71.9,7.2,96.6,32.7,53.5,20.8
1400000US22125951705,22125951705,9517.05,West Feliciana Parish,2339,70400,100,106688,9.6,76.6,5.7,97.6,12.7,43.7,14.2
1400000US22125951801,22125951801,9518.01,West Feliciana Parish,1726,255700,100,51723,14.3,65.6,2.4,100,30.9,69.1,10.9
1400000US22125951802,22125951802,9518.02,West Feliciana Parish,1694,228000,100,85938,5.5,53.5,0,89.9,18.7,58.6,10.4
1400000US22125951803,22125951803,9518.03,West Feliciana Parish,3369,358400,100,78086,12.9,56.5,5.1,91.9,46.8,56.6,11.3
1400000US22125980000,22125980000,9800,West Feliciana Parish,4837,-,100,89083,0,7.1,0,66.7,8.9,66.8,8
1400000US22127960100,22127960100,9601,Winn Parish,3423,113500,100,45577,22.7,52,6.5,88.3,16.1,22,15.9
1400000US22127960201,22127960201,9602.01,Winn Parish,3323,100400,100,52245,11.7,36,1.5,71.8,5.5,19.7,19.5
1400000US22127960202,22127960202,9602.02,Winn Parish,2383,144000,100,47464,26.2,47.5,1.7,86.3,28.1,26.9,29.2
1400000US22127960300,22127960300,9603,Winn Parish,2387,-,100,52188,22.4,53.3,9.4,93.5,13.7,56.1,17.4
1400000US22127960400,22127960400,9604,Winn Parish,1951,102100,100,40996,32.1,50.4,7.3,77.4,10.1,52.5,22.8
